ChargerID,stationName,stationNamePoint,lat,lng,เลขถนน,ชื่อ ถนน (x),ตำบล,อำเภอ,จังหวัด,avg_ev_num_weekly_65,min_ev_num_weekly_65,max_ev_num_weekly_65,avg_res_ev_num_weekly_65,min_res_ev_num_weekly_65,max_res_ev_num_weekly_65,avg_trav_ev_num_weekly_65,min_trav_ev_num_weekly_65,max_trav_ev_num_weekly_65,avg_ev_num_weekly_66,min_ev_num_weekly_66,max_ev_num_weekly_66,avg_res_ev_num_weekly_66,min_res_ev_num_weekly_66,max_res_ev_num_weekly_66,avg_trav_ev_num_weekly_66,min_trav_ev_num_weekly_66,max_trav_ev_num_weekly_66,num_lw7_seats_veh_yearly_65,num_lw7_seats_veh_yearly_66
T54-IT1-0221-048,PEA VOLTA บางจาก เมืองตรัง #2,PEA VOLTA บางจาก เมืองตรัง,7.5609951,99.60598755,4,ถ.เพชรเกษม,ตำบล นาตาล่วง,อำเภอเมืองตรัง,ตรัง,7,0,26,23,21,26,7,1,17,61,23,180,61,23,180,11,4,18,26647,27572
T54-HU1-5120-002,PEA VOLTA บางจาก เขาสมิง #1,PEA VOLTA บางจาก เขาสมิง,12.37870502,102.3765564,3,ถ. สุขุมวิท,ตำบล แสนตุ้ง,อำเภอ เขาสมิง,ตราด,5,0,23,23,23,23,5,1,17,18,4,43,27,21,43,13,4,19,11242,7865
T54-HU1-0721-001,PEA VOLTA บางจาก เขาสมิง #2,PEA VOLTA บางจาก เขาสมิง,12.37870502,102.3765564,3,ถ. สุขุมวิท,ตำบล แสนตุ้ง,อำเภอ เขาสมิง,ตราด,4,0,17,25,21,30,5,1,17,18,5,54,32,21,54,14,5,19,11242,7865
T54-HU1-5120-008,PEA VOLTA บางจาก วังจันทร์ #1,PEA VOLTA บางจาก วังจันทร์,13.03796291,101.4346771,344,ถนนบ้านบึง-แกลง,ตำบล ป่ายุบใน,อำเภอวังจันทร์,ระยอง,12,0,26,25,23,26,10,1,19,40,18,73,40,25,73,18,18,18,9681,12437
T54-HU1-3220-008,PEA VOLTA บางจาก วังจันทร์ #2,PEA VOLTA บางจาก วังจันทร์,13.03796291,101.4346771,344,ถนนบ้านบึง-แกลง,ตำบล ป่ายุบใน,อำเภอวังจันทร์,ระยอง,14,5,29,23,21,29,12,5,18,45,24,81,45,24,81,17,15,19,9681,12437
T54-HU1-5120-009,PEA VOLTA บางจาก เมืองนครปฐม (กม. 61 ขาเข้า) #1,PEA VOLTA บางจาก เมืองนครปฐม (กม. 61 ขาเข้า),13.80427837,100.0231323,4,ถ.เพชรเกษม,ตำบลลำพยา,อำเภอเมืองนครปฐม,นครปฐม,29,2,82,45,22,82,10,2,19,96,40,176,96,40,176,18,18,18,135484,135893
T54-HU1-5120-010,PEA VOLTA บางจาก ท่าม่วง #1,PEA VOLTA บางจาก ท่าม่วง,13.99449635,99.5610733,323,ถ.แสงชูโต,ตำบล ท่าล้อ,อำเภอท่าม่วง,กาญจนบุรี,11,1,34,25,21,34,8,1,19,45,16,96,46,27,96,16,16,16,53089,55240
T54-HU1-0821-003,PEA VOLTA บางจาก ท่าม่วง #2,PEA VOLTA บางจาก ท่าม่วง,13.99449635,99.5610733,323,ถ.แสงชูโต,ตำบล ท่าล้อ,อำเภอท่าม่วง,กาญจนบุรี,7,0,19,49,22,80,7,1,19,32,0,99,36,22,99,15,6,19,53089,55240
T54-HU1-2820-012,PEA VOLTA บางจาก แม่ริม #1,PEA VOLTA บางจาก แม่ริม,18.90111542,98.95011902,107,ถ. โชตนา,ตำบลแม่สา,อำเภอแม่ริม,เชียงใหม่,8,0,43,32,24,43,6,1,18,42,17,132,44,21,132,18,17,19,36733,42627
T54-IT1-0321-074,PEA VOLTA บางจาก แม่ริม #2,PEA VOLTA บางจาก แม่ริม,18.90111542,98.95011902,107,ถ. โชตนา,ตำบลแม่สา,อำเภอแม่ริม,เชียงใหม่,7,0,26,23,21,26,7,1,18,41,15,140,42,21,140,16,15,16,36733,42627
T54-HU1-0721-004,PEA VOLTA บางจาก ดอยหล่อ #2,PEA VOLTA บางจาก ดอยหล่อ,18.4515667,98.75217438,108,ถนนเชียงใหม่-ฮอด,ตำบล ดอยหล่อ,อำเภอ ดอยหล่อ,เชียงใหม่,5,0,30,30,30,30,6,1,19,22,5,86,35,21,86,13,5,19,35266,37549
T54-HU1-0621-004,PEA VOLTA บางจาก สามพราน #2,PEA VOLTA บางจาก สามพราน,13.78533554,100.2725296,338,ถ. บรมราชชนนี,ตำบล ทรงคนอง,อำเภอสามพราน,นครปฐม,18,2,38,28,21,38,11,2,19,66,32,166,66,32,166,10,2,19,45217,47433
T54-HU1-0821-009,PEA VOLTA บางจาก นาโคก (ขาออก) #1,PEA VOLTA บางจาก นาโคก (ขาออก),13.45208073,100.0840759,35,ถ. สายธนบุรี - ปากท่อ,ตำบล นาโคก,อำเภอเมืองสมุทรสาคร,สมุทรสาคร,11,3,30,24,21,30,10,3,19,42,23,90,42,23,90,15,6,19,59958,57788
T54-HU1-0621-002,PEA VOLTA บางจาก นาโคก (ขาออก) #2,PEA VOLTA บางจาก นาโคก (ขาออก),13.45208073,100.0840759,35,ถ. สายธนบุรี - ปากท่อ,ตำบล นาโคก,อำเภอเมืองสมุทรสาคร,สมุทรสาคร,9,0,23,23,22,23,8,1,16,31,15,57,33,21,57,17,15,19,59958,57788
NNG0B44002,สถานี เข้าท่า บ้านบึง #1 (ร่วมเครือข่าย PEA VOLTA),สถานี เข้าท่า บ้านบึง (ร่วมเครือข่าย PEA VOLTA),13.33421516,101.0790253,344,ถ.เศรษฐกิจ,ตำบล หนองซ้ำซาก,อำเภอบ้านบึง,ชลบุรี,2,0,8,26,26,26,4,1,8,45,0,102,49,23,102,16,16,16,59847,61375
NNG0B44001,สถานี เข้าท่า บ้านบึง #2 (ร่วมเครือข่าย PEA VOLTA),สถานี เข้าท่า บ้านบึง (ร่วมเครือข่าย PEA VOLTA),13.33421516,101.0790253,344,ถ.เศรษฐกิจ,ตำบล หนองซ้ำซาก,อำเภอบ้านบึง,ชลบุรี,5,0,26,26,26,26,7,1,14,65,5,164,67,29,164,5,5,5,59847,61375
TWBCE-HU1-4522-087,PEA VOLTA เขตชลบุรี #1,PEA VOLTA เขตชลบุรี,13.32851124,100.9526367,3,ซอย นารถมนตเสวี,ตำบล เสม็ด,อำเภอเมืองชลบุรี,ชลบุรี,6,0,16,24,23,24,6,1,16,25,16,32,29,26,32,16,16,16,77142,81066
V26-1222-1008,PEA VOLTA พระนครศรีอยุธยา 2 #1,PEA VOLTA พระนครศรีอยุธยา 2,14.35430241,100.5971985,309,ถนนโรจนะ,ตำบล ไผ่ลิง,อำเภอ พระนครศรีอยุธยา,พระนครศรีอยุธยา,6,0,16,24,23,24,6,1,16,37,2,108,40,21,108,10,2,17,22104,24453
V26-1222-1007,PEA VOLTA นครนายก,PEA VOLTA นครนายก,14.21732998,101.2270508,3049,3049,ตำบล บ้านใหญ่,อำเภอเมืองนครนายก,นครนายก,6,0,16,24,23,24,6,1,16,22,2,41,28,21,41,14,2,19,3708,3733
V26-1222-1005,PEA VOLTA ธัญบุรี #1,PEA VOLTA ธัญบุรี,13.99793816,100.6738358,305,ถนน รังสิต-นครนายก,ตำบล บึงยี่โถ,อำเภอธัญบุรี,ปทุมธานี,6,0,16,24,23,24,6,1,16,53,5,114,58,25,114,11,5,17,53354,53576
V26-1222-1017,PEA VOLTA ชลบุรี 3,PEA VOLTA ชลบุรี 3,13.34035683,100.9912415,361,ถนนบ้านสวน-หนองข้างคอก,ตำบล หนองข้างคอก,อ เมือง,ชลบุรี,6,0,16,24,23,24,6,1,16,25,0,50,31,22,50,13,1,19,22597,17335
TWBCE-HU1-0522-004,PEA VOLTA ตราด,PEA VOLTA ตราด,12.27341747,102.4925079,3,ถ. สุขุมวิท,ตำบล วังกระแจะ,อำเภอเมืองตราด,ตราด,6,0,16,24,23,24,6,1,16,7,0,21,21,21,21,7,1,18,11242,7865
V26-1222-1016,PEA VOLTA บ้านโพธิ์,PEA VOLTA บ้านโพธิ์,13.62499332,101.0329285,314,ถนน บางปะกง - ฉะเชิงเทรา,ตำบล คลองประเวศ,อำเภอบ้านโพธิ์,ฉะเชิงเทรา,6,0,16,24,23,24,6,1,16,21,1,40,28,21,40,13,1,19,5572,5226
V26-1222-1019,PEA VOLTA สอยดาว,PEA VOLTA สอยดาว,13.10176086,102.2372971,3,ถนนจันทบุรี-สระแก้ว,ตำบล ทรายขาว,อำเภอ สอยดาว,จันทบุรี,6,0,16,24,23,24,6,1,16,17,1,50,30,22,50,12,1,19,7545,24701
V26-1222-1015,PEA VOLTA นครปฐม,PEA VOLTA นครปฐม,13.82365704,100.0689316,4,25 มกรา,ตำบลบ่อพลับ,อำเภอเมืองนครปฐม,นครปฐม,6,0,16,24,23,24,6,1,16,31,0,92,35,22,92,17,15,19,135484,135893
V26-1222-1014,PEA VOLTA กาญจนบุรี,PEA VOLTA กาญจนบุรี,14.02805042,99.55176544,324,ถนน อู่ทอง,ตำบล ปากแพรก,อำเภอเมืองกาญจนบุรี,กาญจนบุรี,6,0,16,24,23,24,6,1,16,13,0,45,32,22,45,11,1,19,18421,19413
V26-1222-1013,PEA VOLTA สุพรรณบุรี,PEA VOLTA สุพรรณบุรี,14.51966,100.1306534,340,ถนนบางบัวทอง-สุพรรณบุรี,ตำบล โพธิ์พระยา,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,6,0,16,24,23,24,6,1,16,23,8,50,29,21,50,16,8,19,20823,17685
V26-1222-1006,PEA VOLTA บางเลน,PEA VOLTA บางเลน,14.00584126,100.1725464,3296,3296,ตำบลบางเลน,อำเภอบางเลน,นครปฐม,6,0,16,24,23,24,6,1,16,7,0,16,58,25,114,7,1,16,3896,4257
V26-1222-1001,PEA VOLTA สำนักงานใหญ่ #3,PEA VOLTA สำนักงานใหญ่,13.85042286,100.5585785,302,งามวงศ์วาน,จตุจักร,ลาดยาว,กรุงเทพมหานคร,6,0,16,24,23,24,6,1,16,31,0,84,40,23,84,9,1,17,114183,118872
V26-1222-1037,PEA VOLTA สันกำแพง,PEA VOLTA สันกำแพง,18.75284576,99.10469055,1006,1066,ตำบล สันกำแพง,อำเภอสันกำแพง,เชียงใหม่,6,0,16,24,23,24,6,1,16,13,0,56,30,22,56,9,1,19,26252,26932
V26-1222-1039,PEA VOLTA แม่ริม,PEA VOLTA แม่ริม,18.92609978,98.93927765,107,107,ตำบล ริมเหนือ,อำเภอแม่ริม,เชียงใหม่,6,0,16,24,23,24,6,1,16,7,0,37,34,30,37,6,1,18,36733,42627
V26-1222-1036,PEA VOLTA หางดง,PEA VOLTA หางดง,18.68805313,98.92817688,108,Highway 2001,ตำบลหางดง,อำเภอหางดง,เชียงใหม่,6,0,16,24,23,24,6,1,16,18,0,52,30,21,52,11,1,19,35266,37549
V26-1222-1038,PEA VOLTA สันทราย,PEA VOLTA สันทราย,18.87583351,99.04486084,1367,1367,ตำบล ป่าไผ่,อำเภอสันทราย,เชียงใหม่,6,0,16,24,23,24,6,1,16,16,1,86,34,21,86,7,1,19,5776,6756
V26-1222-1021,PEA VOLTA ตาก,PEA VOLTA ตาก,16.86868668,99.12432098,1,จอมพล,ตำบลระแหง,อำเภอเมืองตาก,ตาก,6,0,16,24,23,24,6,1,16,12,0,86,37,21,86,8,1,19,5424,6245
V26-1222-1024,PEA VOLTA ตะพานหิน,PEA VOLTA ตะพานหิน,16.20484924,100.4702454,113,113,ตำบล หนองพยอม,อำเภอ ตะพานหิน,พิจิตร,6,0,16,24,23,24,6,1,16,22,1,60,35,22,60,10,1,18,9536,9025
V26-1222-1020,PEA VOLTA ขาณุวรลักษบุรี,PEA VOLTA ขาณุวรลักษบุรี,16.02359009,99.78053284,1,ถ. พหลโยธิน,ตำบลสลกบาตร,อำเภอขาณุวรลักษบุรี,กำแพงเพชร,6,0,16,24,23,24,6,1,16,14,2,46,32,22,46,10,2,18,29100,34202
V26-1222-1023,PEA VOLTA ตากฟ้า,PEA VOLTA ตากฟ้า,15.34553528,100.4935684,1,ถ. พหลโยธิน,ตำบล ตากฟ้า,อำเภอ ตากฟ้า,นครสวรรค์,6,0,16,24,23,24,6,1,16,23,1,92,33,22,92,12,1,18,51277,50591
V26-1222-1025,PEA VOLTA อินทร์บุรี,PEA VOLTA อินทร์บุรี,15.00669289,100.3450165,32,AH2,ตำบล อินทร์บุรี,อำเภออินทร์บุรี,สิงห์บุรี,6,0,16,24,23,24,6,1,16,25,3,66,31,21,66,14,3,19,12336,11394
V26-1222-1002,PEA VOLTA พรหมบุรี,PEA VOLTA พรหมบุรี,14.76882744,100.449913,32,AH1,ตำบล บ้านหม้อ,อำเภอพรหมบุรี,สิงห์บุรี,6,0,16,24,23,24,6,1,16,15,0,46,29,22,46,12,3,19,12336,11394
V26-1222-1018,PEA VOLTA บึงสามพัน,PEA VOLTA บึงสามพัน,15.81141567,101.0074768,21,ถนน สระบุรี-หล่มสัก,ตำบล บึงสามพัน,อำเภอบึงสามพัน,เพชรบูรณ์,6,0,16,24,23,24,6,1,16,24,3,70,32,21,70,13,3,19,37251,42805
V26-1222-1031,PEA VOLTA อุดรธานี,PEA VOLTA อุดรธานี,17.40585136,102.7802811,,ถ. ศรีชมชื่น,ตำบลหมากแข้ง,เมือง อุดรธานี,อุดรธานี,6,0,16,24,23,24,6,1,16,11,0,26,24,22,26,9,2,19,,
V26-1222-1034,PEA VOLTA บ้านไผ่,PEA VOLTA บ้านไผ่,16.05342484,102.7161026,2,ถ.มิตรภาพ,ตำบล ในเมือง,อำเภอบ้านไผ่,ขอนแก่น,6,0,16,24,23,24,6,1,16,17,0,58,33,21,58,12,3,18,61763,66792
V26-1222-1028,PEA VOLTA น้ำพอง,PEA VOLTA น้ำพอง,16.71722794,102.8693924,2,2039,ตำบล วังชัย,อำเภอน้ำพอง,ขอนแก่น,6,0,16,24,23,24,6,1,16,7,0,26,24,21,26,6,1,17,61763,66792
V26-1222-1004,PEA VOLTA ม่วงสามสิบ,PEA VOLTA ม่วงสามสิบ,15.52629185,104.7141724,212,ถนนชยางกูร,ตำบล ม่วงสามสิบ,อำเภอ ม่วงสามสิบ,อุบลราชธานี,6,0,16,24,23,24,6,1,16,7,0,18,24,21,32,7,1,18,18180,20195
V26-1222-1029,PEA VOLTA เขื่องใน,PEA VOLTA เขื่องใน,15.42167282,104.5403061,23,ถนนแจ้งสนิท,ตำบล ยางขี้นก,อำเภอ เขื่องใน,อุบลราชธานี,6,0,16,24,23,24,6,1,16,4,0,12,24,21,26,4,1,12,9998,8985
TWBCE-HU1-4423-015,PEA VOLTA พิบูลมังสาหาร,PEA VOLTA พิบูลมังสาหาร,15.23124886,105.2396774,217,ถนน สถิตย์นิมานกาล,ตำบล กุดชมภู,อำเภอ พิบูลมังสาหาร,อุบลราชธานี,6,0,16,24,23,24,6,1,16,#N/A,#N/A,#N/A,27,21,39,12,3,19,4912,5540
V26-1222-1035,PEA VOLTA มหาชนะชัย,PEA VOLTA มหาชนะชัย,15.49993706,104.2176056,2083,ถนนราษีไศล-มหาชนะชัย,ตำบลคูเมือง,อำเภอมหาชนะชัย,จังหวัดยโสธร,6,0,16,24,23,24,6,1,16,6,0,18,33,21,58,6,1,18,4616,4721
